TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,TeacherAge,TeacherGender,Expertise,YearsOfExperience,TeacherRating,UserName,UserAge,UserGender,Email
TT06156,U00272,CR00026,2025-02-24,0.0,Credit Card,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,wvasquez,25,Male,ashley40@yahoo.com
TT06157,U00282,CR00053,2025-09-30,0.0,Credit Card,TC00040,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Kimberly Miller,49,Male,Cybersecurity,24,4.58,eandrews,19,Male,jeremy00@outlook.com
TT06158,U00292,CR00054,2025-08-21,0.0,Credit Card,TC00040,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,49,Male,Cybersecurity,24,4.58,andrewbrown,33,Male,natalie44@gmail.com
TT06159,U00298,CR00015,2025-04-10,285.05,Credit Card,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,steven02,32,Male,torresjoseph@outlook.com
TT06160,U00301,CR00024,2025-07-08,117.68,PayPal,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Yolanda Levine,49,Female,Machine Learning,21,4.97,shale,26,Male,zprice@gmail.com
TT06161,U00303,CR00051,2025-09-11,37.89,PayPal,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Kimberly Miller,49,Male,Cybersecurity,24,4.58,fcollins,35,Male,benjamin32@yahoo.com
TT06162,U00310,CR00058,2025-12-06,0.0,PayPal,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Yolanda Levine,49,Female,Machine Learning,21,4.97,davidbarrera,26,Female,aray@yahoo.com
TT06163,U00315,CR00003,2025-07-14,0.0,Credit Card,TC00040,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Kimberly Miller,49,Male,Cybersecurity,24,4.58,stephanie14,31,Female,desireereese@gmail.com
TT06164,U00321,CR00029,2025-01-15,0.0,Bank Transfer,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,mhammond,28,Male,tsosa@gmail.com
TT06165,U00322,CR00019,2025-09-10,0.0,Credit Card,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Kimberly Miller,49,Male,Cybersecurity,24,4.58,idillon,23,Male,wmoore@gmail.com
TT06166,U00323,CR00004,2025-04-08,0.0,PayPal,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Yolanda Levine,49,Female,Machine Learning,21,4.97,irichard,21,Female,robertsrobyn@yahoo.com
TT06167,U00328,CR00009,2025-11-26,0.0,PayPal,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,glennmoore,29,Female,kathygrimes@yahoo.com
TT06168,U00329,CR00001,2025-04-11,472.28,PayPal,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,ellisangela,20,Female,piercefrederick@gmail.com
TT06169,U00330,CR00020,2025-09-22,0.0,Credit Card,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Yolanda Levine,49,Female,Machine Learning,21,4.97,jsherman,15,Female,paulirwin@hotmail.com
TT06170,U00338,CR00047,2025-08-20,89.59,PayPal,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,brianlee,23,Female,villegasbrandon@yahoo.com
TT06171,U00339,CR00033,2025-12-24,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,emmaallen,29,Male,sbeard@gmail.com
TT06172,U00340,CR00005,2025-03-21,0.0,PayPal,TC00040,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Kimberly Miller,49,Male,Cybersecurity,24,4.58,george01,30,Male,hillamber@yahoo.com
TT06173,U00345,CR00052,2025-04-27,0.0,Bank Transfer,TC00040,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,whiteheadjessica,16,Male,carolanderson@outlook.com
TT06174,U00351,CR00048,2025-12-20,0.0,Bank Transfer,TC00042,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Yolanda Levine,49,Female,Machine Learning,21,4.97,carlsonjason,18,Female,juan61@gmail.com
TT06175,U00352,CR00044,2025-11-18,119.04,Bank Transfer,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Kimberly Miller,49,Male,Cybersecurity,24,4.58,danderson,28,Male,michael93@yahoo.com
TT06176,U00353,CR00053,2025-07-06,0.0,Bank Transfer,TC00040,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Kimberly Miller,49,Male,Cybersecurity,24,4.58,webbcharles,34,Female,jeffrey93@hotmail.com
TT06177,U00356,CR00051,2025-10-13,37.89,Bank Transfer,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Kimberly Miller,49,Male,Cybersecurity,24,4.58,donaldjacobs,21,Female,lhull@yahoo.com
TT06178,U00357,CR00044,2025-10-09,119.04,PayPal,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ychavez,15,Female,gjohnson@yahoo.com
TT06179,U00362,CR00058,2025-01-15,0.0,Credit Card,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,eugene97,16,Male,felicia89@gmail.com
TT06180,U00365,CR00020,2025-07-25,0.0,PayPal,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Kimberly Miller,49,Male,Cybersecurity,24,4.58,bfox,30,Female,hchapman@outlook.com
TT06181,U00379,CR00012,2025-07-26,487.92,PayPal,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,garciajohn,20,Male,sharonmejia@yahoo.com
TT06182,U00383,CR00046,2025-05-28,248.1,Credit Card,TC00040,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,michael40,29,Female,kaitlynanderson@hotmail.com
TT06183,U00394,CR00028,2025-12-05,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,dianaeverett,30,Female,ubutler@yahoo.com
TT06184,U00399,CR00053,2025-12-06,0.0,Credit Card,TC00042,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Yolanda Levine,49,Female,Machine Learning,21,4.97,xgraham,31,Female,hmiller@yahoo.com
TT06185,U00404,CR00045,2025-07-27,0.0,PayPal,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Kimberly Miller,49,Male,Cybersecurity,24,4.58,lucerojonathan,21,Female,christy17@yahoo.com
TT06186,U00406,CR00016,2025-08-22,0.0,PayPal,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Yolanda Levine,49,Female,Machine Learning,21,4.97,miranda71,33,Male,markguerrero@gmail.com
TT06187,U00407,CR00051,2025-12-27,37.89,Bank Transfer,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Kimberly Miller,49,Male,Cybersecurity,24,4.58,zlopez,23,Male,martinezchristopher@outlook.com
TT06188,U00411,CR00010,2025-04-25,0.0,PayPal,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Yolanda Levine,49,Female,Machine Learning,21,4.97,robert66,17,Female,alexandra14@yahoo.com
TT06189,U00415,CR00054,2025-08-29,0.0,Credit Card,TC00042,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Yolanda Levine,49,Female,Machine Learning,21,4.97,lisaponce,31,Female,dustin99@yahoo.com
TT06190,U00423,CR00041,2025-12-01,53.86,PayPal,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,reginaberg,27,Female,bradgalloway@hotmail.com
TT06191,U00424,CR00040,2025-10-24,327.99,Bank Transfer,TC00040,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,kristi64,35,Male,fbarnett@yahoo.com
TT06192,U00427,CR00007,2025-12-26,0.0,Credit Card,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Yolanda Levine,49,Female,Machine Learning,21,4.97,bernardsexton,29,Female,rjenkins@yahoo.com
TT06193,U00438,CR00036,2025-10-19,0.0,PayPal,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,49,Male,Cybersecurity,24,4.58,eric69,21,Male,angelagreen@gmail.com
TT06194,U00444,CR00024,2025-06-09,117.68,PayPal,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Kimberly Miller,49,Male,Cybersecurity,24,4.58,morrowmichael,15,Female,christopher38@outlook.com
TT06195,U00449,CR00033,2025-10-23,0.0,PayPal,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,brownkaren,33,Female,ambercruz@yahoo.com
TT06196,U00450,CR00059,2025-11-15,0.0,PayPal,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Yolanda Levine,49,Female,Machine Learning,21,4.97,colemanroy,20,Male,lyonsjohn@outlook.com
TT06197,U00464,CR00034,2025-05-23,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,blakejoseph,25,Male,rogersdakota@hotmail.com
TT06198,U00494,CR00007,2025-04-05,0.0,Bank Transfer,TC00040,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Kimberly Miller,49,Male,Cybersecurity,24,4.58,joel15,26,Male,iwalker@yahoo.com
TT06199,U00543,CR00047,2025-07-15,89.59,Credit Card,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,broberts,18,Female,leryan@hotmail.com
TT06200,U00548,CR00011,2025-09-17,326.02,Bank Transfer,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vanessa32,32,Female,tinamiller@yahoo.com
TT06201,U00556,CR00004,2025-07-12,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,49,Male,Cybersecurity,24,4.58,martinezkenneth,25,Female,michael48@hotmail.com
TT06202,U00559,CR00019,2025-05-23,0.0,Credit Card,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jonathanmendoza,20,Male,mark39@gmail.com
TT06203,U00562,CR00056,2025-12-17,212.39,PayPal,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,douglasbright,23,Female,michelle98@gmail.com
TT06204,U00569,CR00055,2025-04-01,57.32,Bank Transfer,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,danieljimenez,15,Female,ghunter@gmail.com
TT06205,U00572,CR00035,2025-04-28,0.0,Bank Transfer,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jesse11,32,Male,richardsonjonathan@outlook.com
TT06206,U00573,CR00056,2025-05-16,212.39,Credit Card,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,florestyler,30,Male,acrawford@gmail.com
TT06207,U00574,CR00019,2025-05-12,0.0,PayPal,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Yolanda Levine,49,Female,Machine Learning,21,4.97,thomas63,33,Female,rebecca64@yahoo.com
TT06208,U00576,CR00046,2025-11-11,248.1,PayPal,TC00040,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,harrispenny,16,Male,jessica68@outlook.com
TT06209,U00584,CR00016,2025-01-16,0.0,PayPal,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Yolanda Levine,49,Female,Machine Learning,21,4.97,christine43,31,Female,brittanysantiago@yahoo.com
TT06210,U00592,CR00027,2025-06-12,0.0,Credit Card,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,barbara94,18,Female,david98@yahoo.com
TT06211,U00595,CR00002,2025-11-28,0.0,PayPal,TC00040,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Kimberly Miller,49,Male,Cybersecurity,24,4.58,hrichardson,29,Male,aaronfigueroa@gmail.com
TT06212,U00604,CR00054,2025-08-20,0.0,Credit Card,TC00040,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,49,Male,Cybersecurity,24,4.58,mercedes21,30,Female,jonathanmorales@hotmail.com
TT06213,U00619,CR00007,2025-12-08,0.0,PayPal,TC00040,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Kimberly Miller,49,Male,Cybersecurity,24,4.58,brittanymclean,32,Female,vwilliams@yahoo.com
TT06214,U00622,CR00022,2025-12-23,0.0,PayPal,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Yolanda Levine,49,Female,Machine Learning,21,4.97,xhernandez,28,Female,hoodmelinda@yahoo.com
TT06215,U00633,CR00056,2025-02-16,212.39,Bank Transfer,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,reidlisa,35,Female,alexanderblack@gmail.com
TT06216,U00636,CR00045,2025-02-24,0.0,Credit Card,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Yolanda Levine,49,Female,Machine Learning,21,4.97,parkermaria,21,Female,fgarza@yahoo.com
TT06217,U00639,CR00019,2025-12-16,0.0,Bank Transfer,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Kimberly Miller,49,Male,Cybersecurity,24,4.58,wscott,33,Female,joshuaharrell@hotmail.com
TT06218,U00666,CR00036,2025-11-28,0.0,PayPal,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,49,Male,Cybersecurity,24,4.58,idavis,30,Female,lucasderek@hotmail.com
TT06219,U00687,CR00055,2025-06-01,57.32,Credit Card,TC00042,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,richard03,29,Female,smithadam@yahoo.com
TT06220,U00701,CR00028,2025-02-02,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,alexis83,32,Male,wcowan@yahoo.com
TT06221,U00704,CR00036,2025-08-12,0.0,PayPal,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,veronica98,30,Male,john82@outlook.com
TT06222,U00709,CR00009,2025-02-07,0.0,Credit Card,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Yolanda Levine,49,Female,Machine Learning,21,4.97,ygregory,23,Female,nsmith@yahoo.com
TT06223,U00723,CR00006,2025-08-03,276.37,Credit Card,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Yolanda Levine,49,Female,Machine Learning,21,4.97,tcolon,35,Male,benjamin17@hotmail.com
TT06224,U00724,CR00012,2025-01-18,487.92,Credit Card,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Yolanda Levine,49,Female,Machine Learning,21,4.97,elizabeth68,16,Female,patrick77@hotmail.com
TT06225,U00752,CR00042,2025-01-10,0.0,Credit Card,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Kimberly Miller,49,Male,Cybersecurity,24,4.58,gregoryramirez,30,Male,johnnyhenderson@outlook.com
TT06226,U00760,CR00009,2025-01-07,0.0,Bank Transfer,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Yolanda Levine,49,Female,Machine Learning,21,4.97,donnahudson,21,Female,steven45@gmail.com
TT06227,U00765,CR00021,2025-07-27,0.0,PayPal,TC00042,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Yolanda Levine,49,Female,Machine Learning,21,4.97,carrillonathaniel,31,Female,brittany31@yahoo.com
TT06228,U00772,CR00048,2025-08-03,0.0,Bank Transfer,TC00040,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,lindseylawson,24,Female,brandon45@yahoo.com
TT06229,U00775,CR00009,2025-01-22,0.0,Bank Transfer,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Yolanda Levine,49,Female,Machine Learning,21,4.97,timothy66,29,Female,gregoryalison@hotmail.com
TT06230,U00787,CR00007,2025-07-29,0.0,Bank Transfer,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Yolanda Levine,49,Female,Machine Learning,21,4.97,alexisjones,29,Female,nwatts@outlook.com
TT06231,U00819,CR00007,2025-01-23,0.0,PayPal,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Yolanda Levine,49,Female,Machine Learning,21,4.97,macdonaldbarry,28,Female,greenangela@yahoo.com
TT06232,U00821,CR00015,2025-10-12,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,sarawashington,23,Male,ashley12@yahoo.com
TT06233,U00829,CR00033,2025-07-22,0.0,PayPal,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,hthomas,22,Male,householly@hotmail.com
TT06234,U00836,CR00029,2025-02-13,0.0,Credit Card,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,vlee,29,Female,mgonzalez@gmail.com
TT06235,U00838,CR00007,2025-12-14,0.0,Credit Card,TC00040,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Kimberly Miller,49,Male,Cybersecurity,24,4.58,johnmclean,25,Female,ibailey@hotmail.com
TT06236,U00850,CR00032,2025-01-21,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Kimberly Miller,49,Male,Cybersecurity,24,4.58,christopheradams,26,Male,brandon52@hotmail.com
TT06237,U00852,CR00035,2025-12-17,0.0,PayPal,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,scottgoodman,23,Male,mthomas@gmail.com
TT06238,U00858,CR00017,2025-07-25,0.0,PayPal,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Yolanda Levine,49,Female,Machine Learning,21,4.97,hperez,20,Male,josephramirez@gmail.com
TT06239,U00870,CR00007,2025-10-25,0.0,Credit Card,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Yolanda Levine,49,Female,Machine Learning,21,4.97,sarah55,22,Male,kennethbrown@outlook.com
TT06240,U00874,CR00004,2025-05-23,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,49,Male,Cybersecurity,24,4.58,daniel14,25,Male,webbalexander@yahoo.com
TT06241,U00876,CR00015,2025-01-16,285.05,Credit Card,TC00040,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Kimberly Miller,49,Male,Cybersecurity,24,4.58,steven86,27,Male,ghart@outlook.com
TT06242,U00881,CR00016,2025-07-22,0.0,Bank Transfer,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jayala,34,Female,austinamy@outlook.com
TT06243,U00898,CR00022,2025-04-23,0.0,Bank Transfer,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Yolanda Levine,49,Female,Machine Learning,21,4.97,michelleramos,24,Female,fschwartz@gmail.com
TT06244,U00903,CR00058,2025-03-03,0.0,Credit Card,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Yolanda Levine,49,Female,Machine Learning,21,4.97,rojasjames,29,Female,omoon@gmail.com
TT06245,U00907,CR00060,2025-02-21,0.0,PayPal,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Yolanda Levine,49,Female,Machine Learning,21,4.97,pachecomary,23,Female,adam92@outlook.com
TT06246,U00911,CR00058,2025-07-04,0.0,Bank Transfer,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,qallen,15,Female,jennifercollins@yahoo.com
TT06247,U00915,CR00052,2025-05-10,0.0,Credit Card,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Yolanda Levine,49,Female,Machine Learning,21,4.97,phillipssean,24,Female,carolynrivera@outlook.com
TT06248,U00917,CR00010,2025-06-08,0.0,Bank Transfer,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Yolanda Levine,49,Female,Machine Learning,21,4.97,tylersheppard,28,Female,webbheather@hotmail.com
TT06249,U00919,CR00017,2025-11-02,0.0,Bank Transfer,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Yolanda Levine,49,Female,Machine Learning,21,4.97,kwheeler,28,Male,wbarrera@gmail.com
TT06250,U00928,CR00027,2025-01-19,0.0,Credit Card,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,uleon,33,Female,butlermichael@outlook.com
TT06251,U00959,CR00015,2025-05-09,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,jillianbenitez,22,Male,brownmonica@outlook.com
TT06252,U00961,CR00003,2025-03-01,0.0,Bank Transfer,TC00040,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Kimberly Miller,49,Male,Cybersecurity,24,4.58,yodervalerie,31,Male,elizabeth16@outlook.com
TT06253,U00967,CR00016,2025-10-03,0.0,Credit Card,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Yolanda Levine,49,Female,Machine Learning,21,4.97,haledalton,15,Male,tevans@outlook.com
TT06254,U00976,CR00020,2025-10-21,0.0,PayPal,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Yolanda Levine,49,Female,Machine Learning,21,4.97,johnsonchristopher,30,Male,lynchnorma@gmail.com
TT06255,U00981,CR00047,2025-07-18,89.59,Bank Transfer,TC00040,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vbryant,34,Male,zachary79@yahoo.com
TT06256,U00989,CR00045,2025-05-11,0.0,PayPal,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Kimberly Miller,49,Male,Cybersecurity,24,4.58,dillonmatthew,26,Male,dbrewer@yahoo.com
TT06257,U00997,CR00013,2025-06-21,0.0,PayPal,TC00040,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vmyers,34,Female,edwardbarrera@outlook.com
TT06258,U01000,CR00055,2025-06-26,57.32,PayPal,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,tara10,16,Female,matthewserrano@gmail.com
TT06259,U01015,CR00025,2025-09-10,299.57,PayPal,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,coledennis,29,Male,browndavid@outlook.com
TT06260,U01020,CR00034,2025-06-09,394.26,PayPal,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vwhitehead,28,Male,shannonsparks@gmail.com
TT06261,U01022,CR00022,2025-08-29,0.0,Bank Transfer,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Yolanda Levine,49,Female,Machine Learning,21,4.97,butlerjessica,17,Male,lisa97@gmail.com
TT06262,U01031,CR00058,2025-04-24,0.0,Bank Transfer,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Yolanda Levine,49,Female,Machine Learning,21,4.97,vasquezsarah,15,Male,ocurry@hotmail.com
TT06263,U01032,CR00019,2025-05-15,0.0,PayPal,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Yolanda Levine,49,Female,Machine Learning,21,4.97,brownvanessa,16,Male,kathleenjones@yahoo.com
TT06264,U01033,CR00011,2025-10-23,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Kimberly Miller,49,Male,Cybersecurity,24,4.58,dsampson,30,Male,xsingleton@outlook.com
TT06265,U01034,CR00033,2025-11-15,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,thomas88,18,Female,michael37@gmail.com
TT06266,U01066,CR00058,2025-12-18,0.0,PayPal,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jennifer14,19,Female,kgonzalez@hotmail.com
TT06267,U01079,CR00048,2025-03-06,0.0,PayPal,TC00040,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jeffreyallen,21,Male,buckkevin@gmail.com
TT06268,U01083,CR00026,2025-05-18,0.0,Credit Card,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,markmoore,29,Male,morgan59@gmail.com
TT06269,U01084,CR00025,2025-01-28,299.57,Bank Transfer,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,pwright,24,Male,lwilson@yahoo.com
